tranche,scenario,pnl_unhedged,pnl_hedged,residual_pnl
5Y|0-3,PC3_dn_1sigma,-0.020555805095410183,-0.01824653355249315,-0.01824653355249315
5Y|0-3,PC3_up_1sigma,0.020555805095410183,0.01824653355249315,0.01824653355249315
5Y|10-15,PC1_dn_1sigma,0.0012500196277648301,-0.0018692952510313448,-0.0018692952510313448
5Y|10-15,PC1_dn_PC2_dn,-6.602327285728528e-05,0.0031485613978600455,0.0031485613978600455
5Y|10-15,PC1_up_1sigma,-0.0012500196277648301,0.0018692952510313448,0.0018692952510313448
5Y|10-15,PC1_up_PC2_up,6.602327285728528e-05,-0.0031485613978600455,-0.0031485613978600455
5Y|10-15,PC1_up_PC3_up,0.013052439675809074,0.009595991329784281,0.009595991329784281
5Y|10-15,PC2_dn_1sigma,-0.0013160429006221154,0.00501785664889139,0.00501785664889139
5Y|10-15,PC2_up_1sigma,0.0013160429006221154,-0.00501785664889139,-0.00501785664889139
5Y|10-15,PC2_up_PC3_up,0.015618502204196019,0.0027088394298615485,0.0027088394298615485
5Y|10-15,PC3_dn_1sigma,-0.014302459303573904,-0.007726696078752936,-0.007726696078752936
5Y|10-15,PC3_up_1sigma,0.014302459303573904,0.007726696078752936,0.007726696078752936
5Y|3-7,PC1_dn_1sigma,0.00397760033881952,0.003700591079026938,0.003700591079026938
5Y|3-7,PC1_dn_PC2_dn,0.004674869998129497,0.007245784362383104,0.007245784362383104
5Y|3-7,PC1_up_1sigma,-0.00397760033881952,-0.003700591079026938,-0.003700591079026938
5Y|3-7,PC1_up_PC2_up,-0.004674869998129497,-0.007245784362383104,-0.007245784362383104
5Y|3-7,PC1_up_PC3_up,0.006877173766283083,0.0027172556541885974,0.0027172556541885974
5Y|3-7,PC2_dn_1sigma,0.0006972696593099777,0.0035451932833561665,0.0035451932833561665
5Y|3-7,PC2_up_1sigma,-0.0006972696593099777,-0.0035451932833561665,-0.0035451932833561665
5Y|3-7,PC2_up_PC3_up,0.010157504445792625,0.002872653449859367,0.002872653449859367
5Y|3-7,PC3_dn_1sigma,-0.010854774105102603,-0.006417846733215535,-0.006417846733215535
5Y|3-7,PC3_up_1sigma,0.010854774105102603,0.006417846733215535,0.006417846733215535
5Y|7-10,PC1_dn_1sigma,0.0032028542435175553,-0.00010073695223940552,-0.00010073695223940552
5Y|7-10,PC1_dn_PC2_dn,0.006521035670736574,0.005549975710685088,0.005549975710685088
